"";"DATE";"HDenomination";"HMotifs";"CEDenominationsMotifs";"NormCEDenominationsMotifs";"CEMotifsDenominations";"NormCEMotifsDenominations";"MI"
"race.torch";4;2,42656003462673;0,053063967432931;2,41567915218694;0,995515922835403;0,0421830849931366;0,794947815510648;0,0108808824397943
"ram";4;2,42656003462673;0,0671400388576204;2,41829628754636;0,996594460074157;0,0588762917772438;0,876917749513059;0,00826374708037747
"raven";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"rhyton";4;2,42656003462673;0,00818673666705916;2,42449877170795;0,999150541140804;0,00612547374827432;0,74821922304174;0,00206126291878483
"rider";4;2,42656003462673;0,298935852818413;2,3413636477468;0,964890056019967;0,213739465938482;0,715001107840742;0,0851963868799306
"ring.ornament";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"river.god";4;2,42656003462673;0,0211273661377342;2,42067093568172;0,997573066867921;0,0152382671927196;0,721257306442164;0,00588909894501466
"river.god.Acheloos";4;2,42656003462673;0,00818673666705916;2,42463132214762;0,999205165975046;0,00625802418794397;0,764410099218689;0,00192871247911519
"river.god.Amenanos";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"river.god.Gelas";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"river.god.Hippoaris";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"river.god.Hypsas";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"river.god.Selinus";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"rock";4;2,42656003462673;0,0211273661377342;2,42191339057135;0,998085090008457;0,0164807220823491;0,780065152225194;0,00464664405538517
"rose";4;2,42656003462673;0,0431101908588944;2,42140966507113;0,99787750169701;0,0379598213032954;0,880530114736516;0,00515036955559989
"rosette";4;2,42656003462673;0,00818673666705916;2,42239209587141;0,99828236734478;0,00401879791173254;0,490891313006673;0,00416793875532662
"rudder";4;2,42656003462673;0,00818673666705916;2,42463132214762;0,999205165975046;0,00625802418794397;0,764410099218689;0,00192871247911519
"sandal";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"Sarapis";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"satrap";4;2,42656003462673;0,0149298354277976;2,42269675633948;0,998407919757959;0,0110665571405413;0,74123771786102;0,0038632782872563
"satrap.Datames";4;2,42656003462673;0,00818673666705916;2,42463132214762;0,999205165975046;0,00625802418794397;0,764410099218689;0,00192871247911519
"satyr";4;2,42656003462673;0,0379172945327628;2,4145801060633;0,995062999310759;0,0259373659693267;0,684051071916939;0,011979928563437
"Satyra";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"scallop.shell";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"sceptre";4;2,42656003462673;0,317936780262241;2,34547938926175;0,966586177878161;0,236856134897259;0,744978717787527;0,0810806453649819
"scorpion";4;2,42656003462673;0,0211273661377342;2,42107254412113;0,997738572123788;0,0156398756321279;0,740266227705236;0,00548749050560637
"scroll";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"scrotum";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"Scylla";4;2,42656003462673;0,0716451584138298;2,41736937319167;0,996212473087864;0,062454496978769;0,871719713675912;0,00919066143506164
"sea.eagle";4;2,42656003462673;0,0149298354277976;2,42407282633588;0,998975006488458;0,0124426271369389;0,833406851476219;0,00248720829085869
"sea.horse";4;2,42656003462673;0,0149298354277976;2,42388114669549;0,998896014154597;0,0122509474965495;0,820568154002537;0,00267888793124804
"sea.turtle";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"seal";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"serpent";4;2,42656003462673;0,169791682312399;2,38458974474239;0,982703790845712;0,127821392428056;0,752813039409542;0,0419702898843406
"shell";4;2,42656003462673;0,00818673666705916;2,42522201205914;0,999448592843983;0,00684871409946108;0,836562158768114;0,00133802256759807
"shield";4;2,42656003462673;0,149516346999441;2,38892632793592;0,984490922889281;0,111882640308624;0,748297042791199;0,0376337066908139
"ship";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"ship.back";4;2,42656003462673;0,0379172945327628;2,42213799644412;0,998177651440924;0,0334952563501503;0,883376748338634;0,00442203818261255
"ship.front";4;2,42656003462673;0,0481528319506328;2,41857789140484;0,996710510719704;0,0401706887287343;0,834233151020444;0,00798214322189938
"shrine";4;2,42656003462673;0,00818673666705916;2,42463132214762;0,999205165975046;0,00625802418794397;0,764410099218689;0,00192871247911519
"sickle";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"sickle.shaped.harbour";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"Sikelia";4;2,42656003462673;0,00818673666705916;2,42522201205914;0,999448592843983;0,00684871409946108;0,836562158768114;0,00133802256759807
"Silenus";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"Silenus.mask";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"silphium";4;2,42656003462673;0,0149298354277976;2,42401369713516;0,998950638988839;0,0123834979362192;0,829446379104928;0,0025463374915784
"siren";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"slinger";4;2,42656003462673;0,0211273661377342;2,41808908215672;0,996509069485554;0,0126564136677212;0,599053075769647;0,00847095247001306
"solar.disc";4;2,42656003462673;0,0211273661377342;2,4201677603325;0,997365705277011;0,0147350918435007;0,697441022578926;0,00639227429423439
"spear";4;2,42656003462673;0,169791682312399;2,40704963086311;0,991959645141592;0,150281278548768;0,885092111121593;0,0195104037636291
"spearhead";4;2,42656003462673;0,00818673666705916;2,42449877170795;0,999150541140804;0,00612547374827432;0,74821922304174;0,00206126291878483
"spheric.ornament";4;2,42656003462673;0,00818673666705916;2,42463132214762;0,999205165975046;0,00625802418794397;0,764410099218689;0,00192871247911519
"sphinx";4;2,42656003462673;0,0149298354277976;2,42401369713516;0,998950638988839;0,0123834979362192;0,829446379104928;0,0025463374915784
"spiral";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"square";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"stag";4;2,42656003462673;0,0930564108792611;2,41610643406924;0,995692008271658;0,0826028103217631;0,887663832521315;0,010453600557498
"star";4;2,42656003462673;0,182741516603556;2,4077344970786;0,992241882632411;0,163915979055421;0,896982700493971;0,0188255375481345
"starfish";4;2,42656003462673;0,0211273661377342;2,42253742479199;0,998342258267943;0,0171047563029916;0,809601925364556;0,00402260983474267
"steer";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"stool";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"stork";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"strigil";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"studded.cross.in.square";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"Stymphalian.bird";4;2,42656003462673;0,00818673666705916;2,42522201205914;0,999448592843983;0,00684871409946108;0,836562158768114;0,00133802256759807
"swan";4;2,42656003462673;0,0269702226383917;2,42249055872698;0,998322944480384;0,0229007467386415;0,849112261537014;0,00406947589975015
"swastika";4;2,42656003462673;0,0325490661614367;2,42119884790232;0,997790622672462;0,0271878794370233;0,835289077178957;0,00536118672441344
"swastika.shaped.incuse";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"swastika.shaped.labyrinth";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"swastika.pattern.incuse";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"sword";4;2,42656003462673;0,0671400388576204;2,41134716646561;0,993730685437806;0,0519271706964961;0,773415857065777;0,0152128681611243
"symbol";4;2,42656003462673;0,0211273661377342;2,42253742479199;0,998342258267943;0,0171047563029916;0,809601925364556;0,00402260983474267
"syrinx";4;2,42656003462673;0,0211273661377342;2,42049017246369;0,997498573257441;0,0150575039746954;0,712701426033516;0,00606986216303973
"tablet";4;2,42656003462673;0,00818673666705916;2,42522201205914;0,999448592843983;0,00684871409946108;0,836562158768114;0,00133802256759807
"Tanit";4;2,42656003462673;0,0149298354277976;2,41987526033265;0,997245164266001;0,0082450611337137;0,55225398656186;0,00668477429408387
"Taras";4;2,42656003462673;0,00818673666705916;2,42421112689012;0,999032000979537;0,00583782893044482;0,713083755818652;0,00234890773661434
"Telephos";4;2,42656003462673;0,00818673666705916;2,42522201205914;0,999448592843983;0,00684871409946108;0,836562158768114;0,00133802256759807
"tendril";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"tetraskeles";4;2,42656003462673;0,00818673666705916;2,42463132214762;0,999205165975046;0,00625802418794397;0,764410099218689;0,00192871247911519
"throne";4;2,42656003462673;0,00818673666705916;2,42396721099715;0,998931481771486;0,0055939130374778;0,683289723973405;0,00259282362958135
"thunderbolt";4;2,42656003462673;0,173069235655313;2,41159288073229;0,993831945766491;0,158102081760867;0,913519269685487;0,0149671538944443
"torch";4;2,42656003462673;0,053063967432931;2,41493272321202;0,995208314960768;0,0414366560182113;0,780881227371178;0,0116273114147196
"tortoise";4;2,42656003462673;0,00818673666705916;2,42421112689012;0,999032000979537;0,00583782893044482;0,713083755818652;0,00234890773661434
"tree";4;2,42656003462673;0,00818673666705916;2,42421112689012;0,999032000979537;0,00583782893044482;0,713083755818652;0,00234890773661434
"tree.of.Hesperides";4;2,42656003462673;0,00818673666705916;2,42463132214762;0,999205165975046;0,00625802418794397;0,764410099218689;0,00192871247911519
"trefoil";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"triangle";4;2,42656003462673;0,00818673666705916;2,42463132214762;0,999205165975046;0,00625802418794397;0,764410099218689;0,00192871247911519
"triangle.incuse";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"trident";4;2,42656003462673;0,112975637758837;2,40653559321894;0,991747807133536;0,0929511963510441;0,822754340625735;0,0200244414077932
"tripod";4;2,42656003462673;0,176319641879225;2,37990670722187;0,980773882888068;0,129666314474358;0,735404819862195;0,0466533274048668
"triskeles";4;2,42656003462673;0,0804174648083675;2,38393225684252;0,9824328361236;0,0377896870241585;0,469918905230478;0,0426277777842099
"trophy";4;2,42656003462673;0,053063967432931;2,40476449290933;0,991017926032578;0,031268425715524;0,589259100444102;0,0217955417174069
"tunny";4;2,42656003462673;0,00818673666705916;2,42449877170795;0,999150541140804;0,00612547374827432;0,74821922304174;0,00206126291878483
"turning.post";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"turtle";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"Tyche";4;2,42656003462673;0,0149298354277976;2,42431674222884;0,999075525696509;0,0126865430299068;0,849744331828733;0,00224329239789078
"vase";4;2,42656003462673;0,0149298354277976;2,42243070945182;0,998298280233751;0,0108005102528841;0,723417904042989;0,00412932517491349
"vine";4;2,42656003462673;0,0379172945327628;2,41683324154877;0,995991530009904;0,0281905014547963;0,743473441398568;0,00972679307796653
"warrior";4;2,42656003462673;0,0325490661614367;2,41931551004816;0,99701448780364;0,0253045415828597;0,777427575259896;0,00724452457857705
"waves";4;2,42656003462673;0,0671400388576204;2,39773389326896;0,988120573591244;0,0383138974998438;0,570656468952805;0,0288261413577766
"wheat";4;2,42656003462673;0,0149298354277976;2,42401369713516;0,998950638988839;0,0123834979362192;0,829446379104928;0,0025463374915784
"wheel";4;2,42656003462673;0,0971468238973507;2,40630856931262;0,991654249214884;0,0768953585832328;0,791537545936484;0,0202514653141179
"wheeled.chair";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"whip";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"windmill.pattern.incuse";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"wine.skin";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"wine.cup";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"wing";4;2,42656003462673;0,0149298354277976;2,42081953824998;0,997634306881003;0,0091893390510478;0,615501697623427;0,00574049637674978
"wolf";4;2,42656003462673;0,0325490661614367;2,41259104122123;0,994243293713665;0,0185800727559338;0,570832744134053;0,0139689934055038
"woman";4;2,42656003462673;0,201415755947181;2,38449723530283;0,98266566714869;0,159352956623276;0,791164305264501;0,0420627993239053
"worm";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"wreath";4;2,42656003462673;0,230787097537489;2,40192373855063;0,989847234057867;0,206150801461389;0,893250981796771;0,0246362960760997
"youth";4;2,42656003462673;0,0971468238973507;2,39570339415762;0,987283792682317;0,0662901834282357;0,682371082952548;0,0308566404691177
"zebu";4;2,42656003462673;0,0149298354277976;2,42473693748634;0,999248690692019;0,0131067382874068;0,877888999566843;0,00182309714039075
"Zeus";4;2,42656003462673;0,426033848033018;2,32167402851531;0,956775845388241;0,321147841921597;0,7538082793288;0,104886006111422
"Zeus...Poseidon";4;2,42656003462673;0;2,42656003462673;1;0;NA;0
"acorn";5;2,39846034350391;0,00539350328035226;2,39734751913497;0,999536025529065;0,00428067891141559;0,793673182142945;0,00111282436893667
"aegis";5;2,39846034350391;0,025405449122732;2,39080926437502;0,996810003905375;0,0177543699938409;0,698841020604311;0,00765107912889018
"Aiolos";5;2,39846034350391;0,0140487853572839;2,39531653579095;0,998689239235715;0,0109049776443264;0,776222097995999;0,00314380771295752
"Ajax";5;2,39846034350391;8,88178419700125e-16;2,39846034350391;1;0;0;8,88178419700125e-16
"Alexander";5;2,39846034350391;8,88178419700125e-16;2,39846034350391;1;0;0;8,88178419700125e-16
"altar";5;2,39846034350391;0,0690607422731757;2,3907223699519;0,996773774653823;0,0613227687211628;0,887954092335054;0,00773797355201289
"Ammon";5;2,39846034350391;0,00539350328035226;2,39740132457556;0,99955845885415;0,00433448435200479;0,803649154677383;0,00105901892834748
"amphora";5;2,39846034350391;0,0604982941023025;2,3927939009925;0,997637466666166;0,0548318515908948;0,906337152220759;0,00566644251140769
"anchor";5;2,39846034350391;0,00539350328035226;2,39734751913497;0,999536025529065;0,00428067891141559;0,793673182142945;0,00111282436893667
"animal.mask";5;2,39846034350391;0,00539350328035226;2,39734751913497;0,999536025529065;0,00428067891141559;0,793673182142945;0,00111282436893667
"ankh";5;2,39846034350391;0,0289407096737726;2,39495441060119;0,998538256881247;0,0254347767710543;0,878858088062176;0,00350593290271917
"ant";5;2,39846034350391;0,00539350328035226;2,39740132457556;0,99955845885415;0,00433448435200479;0,803649154677383;0,00105901892834748
"Aphrodite";5;2,39846034350391;0,0323828891564704;2,39171858859008;0,997189132214719;0,0256411342426404;0,791811197535383;0,00674175491383
"Apollo";5;2,39846034350391;0,239551532515814;2,37595284945892;0,990615857332831;0,217044038470828;0,906043205782871;0,0225074940449872
"apple";5;2,39846034350391;0,00539350328035226;2,39734751913497;0,999536025529065;0,00428067891141559;0,793673182142945;0,00111282436893667
"architrave";5;2,39846034350391;0,00539350328035226;2,39734751913497;0,999536025529065;0,00428067891141559;0,793673182142945;0,00111282436893667
"Ares";5;2,39846034350391;0,00989047056089998;2,39719781579227;0,999473609094658;0,00862794284925616;0,872349075418619;0,00126252771164381
"Arethusa";5;2,39846034350391;0,172275144868107;2,35276649628653;0,980948675119378;0,126581297650725;0,734762392727258;0,0456938472173816
"Arethusa.Artemis";5;2,39846034350391;0,0931176487332657;2,3870341668421;0,995236036863082;0,0816914720714541;0,87729311449281;0,0114261766618116
"arm";5;2,39846034350391;0,00539350328035226;2,39734751913497;0,999536025529065;0,00428067891141559;0,793673182142945;0,00111282436893667
"armour";5;2,39846034350391;0,00989047056089998;2,39036210870399;0,996623569440349;0,00179223576098142;0,181208340891956;0,00809823479991856
"arrow";5;2,39846034350391;0,00989047056089998;2,39477286682786;0,998462565084289;0,00620299388484824;0,627168732433273;0,00368747667605174
"Artemis";5;2,39846034350391;0,0773273942019115;2,38378220808473;0,993880184236135;0,0626492587827308;0,810181946893823;0,0146781354191798
"Asclepius";5;2,39846034350391;8,88178419700125e-16;2,39846034350391;1;0;0;8,88178419700125e-16
"astragalos";5;2,39846034350391;0,0179870318007085;2,39650012642838;0,999182718579925;0,0160268147251772;0,891020536503745;0,00196021707553218
"Athena";5;2,39846034350391;0,40428231382861;2,31840975737915;0,966624177739035;0,324231727703853;0,801993351213743;0,0800505861247585
"athlete";5;2,39846034350391;8,88178419700125e-16;2,39846034350391;1;0;0;8,88178419700125e-16
"Attis...Actaeon";5;2,39846034350391;0,00539350328035226;2,3974141041614;0,999563787099777;0,00434726393784146;0,806018595312235;0,0010462393425108
"Aurelius";5;2,39846034350391;0,00539350328035226;2,39430119219827;0,998265907828369;0,00123435197471533;0,228859038467983;0,00415915130563693
"axe";5;2,39846034350391;8,88178419700125e-16;2,39846034350391;1;0;0;8,88178419700125e-16
"Baal";5;2,39846034350391;8,88178419700125e-16;2,39846034350391;1;0;0;8,88178419700125e-16
"balls";5;2,39846034350391;0,00539350328035226;2,39734751913497;0,999536025529065;0,00428067891141559;0,793673182142945;0,00111282436893667
"barley";5;2,39846034350391;0,0905477550799265;2,38743873567067;0,995404715419587;0,0795261472466917;0,878278508136331;0,0110216078332348
"bee";5;2,39846034350391;0,0140487853572839;2,39652951819596;0,999194973011256;0,0121179600493324;0,862562829536687;0,00193082530795241
"bell";5;2,39846034350391;0,00539350328035226;2,39740132457556;0,99955845885415;0,00433448435200479;0,803649154677383;0,00105901892834748
"Bellerophon";5;2,39846034350391;0,00539350328035226;2,39306684022356;0,997751264349665;0;0;0,00539350328035226
"bird";5;2,39846034350391;0,0323828891564704;2,39437224828288;0,998295533535878;0,0282947939354417;0,873757551363762;0,0040880952210296
"bird.trap";5;2,39846034350391;0,00989047056089998;2,39623277080627;0,999071248893619;0,00766289786326091;0,774775862895206;0,00222757269763907
"boar";5;2,39846034350391;0,0905477550799265;2,38645373357208;0,994994034416976;0,0785411451480984;0,867400247292383;0,0120066099318281
"Boeotian.shield";5;2,39846034350391;0,0662416842212856;2,39219862901114;0,99738927745471;0,0599799697285146;0,905471689520253;0,00626171449276924
"bone";5;2,39846034350391;0,0179870318007085;2,39305492412459;0,997746296121192;0,0125816124213856;0,69948241381827;0,00540541937932293
"border.of.rays";5;2,39846034350391;0,0140487853572839;2,39386465948874;0,998083902438654;0,0094531013421113;0,672876772027136;0,00459568401517263
"bow";5;2,39846034350391;0,0905477550799265;2,37567443661517;0,990499777513332;0,0677618481911884;0,748354811572909;0,0227859068887382
"bow.case";5;2,39846034350391;8,88178419700125e-16;2,39846034350391;1;0;0;8,88178419700125e-16
"bow.drill";5;2,39846034350391;0,00539350328035226;2,39734751913497;0,999536025529065;0,00428067891141559;0,793673182142945;0,00111282436893667
"boy";5;2,39846034350391;0,00539350328035226;2,3950962447889;0,998597392396285;0,00202940456534417;0,376268347279401;0,00336409871500809
"branch";5;2,39846034350391;0,144909214867549;2,3747483373802;0,990113655125493;0,12119720874384;0,836366471618925;0,0237120061237084
"buckler";5;2,39846034350391;0,00539350328035226;2,39740132457556;0,99955845885415;0,00433448435200479;0,803649154677383;0,00105901892834748
"bucranium";5;2,39846034350391;8,88178419700125e-16;2,39846034350391;1;0;0;8,88178419700125e-16
"bud";5;2,39846034350391;0,00539350328035226;2,39740132457556;0,99955845885415;0,00433448435200479;0,803649154677383;0,00105901892834748
"bull";5;2,39846034350391;0,300694411777375;2,35527372106482;0,981994022725428;0,257507789338281;0,856377036793528;0,0431866224390935
"calf";5;2,39846034350391;0,0662416842212856;2,38780896156045;0,995559075232446;0,0555903022778228;0,839204240220085;0,0106513819434628
"cap";5;2,39846034350391;0,00539350328035226;2,39734751913497;0,999536025529065;0,00428067891141559;0,793673182142945;0,00111282436893667
"cart";5;2,39846034350391;0,0179870318007085;2,39426519340679;0,998250898703211;0,0137918817035878;0,766768072486788;0,00419515009711979
"celery";5;2,39846034350391;0,0718470429022515;2,38861968825712;0,995897094870283;0,0620063876554662;0,863033259974615;0,00984065524678535
"chariot";5;2,39846034350391;0,354322650310203;2,22588299598775;0,928046612076126;0,18174530279404;0,512937297784732;0,172577347516164
"charioteer";5;2,39846034350391;0,0853365625866767;2,37614910128264;0,990697681418123;0,0630253203654041;0,738550024221904;0,0223112422212726
"chimaera";5;2,39846034350391;0,00989047056089998;2,39285055185443;0,997661086344547;0,00428067891141559;0,432808417461795;0,00560979164948439
"cicada";5;2,39846034350391;0,00989047056089998;2,39476008724202;0,998457236838662;0,00619021429901156;0,625876621430264;0,00370025626188841
"cippus";5;2,39846034350391;0,0826934872250193;2,37950511987001;0,992096920140771;0,063738263591115;0,770777309435206;0,0189552236339043
"circle";5;2,39846034350391;0,0140487853572839;2,39531653579095;0,998689239235715;0,0109049776443264;0,776222097995999;0,00314380771295752
"city.goddess";5;2,39846034350391;8,88178419700125e-16;2,39846034350391;1;0;0;8,88178419700125e-16
"club";5;2,39846034350391;0,0604982941023025;2,3920244620856;0,997316661317439;0,0540624126839901;0,893618795144385;0,00643588141831231
"cock";5;2,39846034350391;0,126994378848735;2,38659645550727;0,995053540064246;0,115130490852098;0,906579424190355;0,0118638879966371
"cockle.shell";5;2,39846034350391;0,112915767974888;2,36918803574958;0,987795375548481;0,0836434602205616;0,740759786880813;0,0292723077543275
"column.capital";5;2,39846034350391;0,0140487853572839;2,3912275260339;0,996984391470302;0,00681596788727212;0,485164212701009;0,00723281747001181
"conch.shell";5;2,39846034350391;0,00539350328035226;2,3974141041614;0,999563787099777;0,00434726393784146;0,806018595312235;0,0010462393425108
"corn";5;2,39846034350391;0,159889732746186;2,38170576307649;0,993014443422923;0,143135152318763;0,895211655309851;0,0167545804274223
"cornucopiae";5;2,39846034350391;8,88178419700125e-16;2,39846034350391;1;0;0;8,88178419700125e-16
"cow";5;2,39846034350391;0,0357436353197347;2,39471143928305;0,998436953843739;0,0319947310988775;0,895116873610577;0,00374890422085716
"crab";5;2,39846034350391;0,210982889490143;2,3772472077525;0,991155519494468;0,189769753738731;0,899455658216287;0,0212131357514123
"crane";5;2,39846034350391;0,0604982941023025;2,39137635916441;0,997046445083535;0,0534143097628013;0,882906048102411;0,00708398433950208
"crayfish";5;2,39846034350391;0,0604982941023025;2,38897592413453;0,996045621769371;0,0510138747329227;0,84322831725897;0,00948441936937972
"crepundia";5;2,39846034350391;8,88178419700125e-16;2,39846034350391;1;0;0;8,88178419700125e-16
"crescent";5;2,39846034350391;0,0604982941023025;2,38674399409887;0,995115053940011;0,0487819446972626;0,806335871467259;0,011716349405039
"Cretan.bull";5;2,39846034350391;0,00989047056089998;2,39540061455216;0,998724294541688;0,00683074160914821;0,690638687723534;0,00305972895175177
"crook";5;2,39846034350391;0,00539350328035226;2,39430119219827;0,998265907828369;0,00123435197471533;0,228859038467983;0,00415915130563693
"cross";5;2,39846034350391;0,00539350328035226;2,3974141041614;0,999563787099777;0,00434726393784146;0,806018595312235;0,0010462393425108
"cross.hatch.pattern";5;2,39846034350391;0,00539350328035226;2,3974141041614;0,999563787099777;0,00434726393784146;0,806018595312235;0,0010462393425108
"crow";5;2,39846034350391;0,0485286554060798;2,38455562459638;0,994202647984075;0,0346239364985514;0,713474053810559;0,0139047189075283
"cup";5;2,39846034350391;0,00989047056089998;2,39678279565165;0,999300573029361;0,00821292270864493;0,830387458116816;0,00167754785225505
"cuttlefish";5;2,39846034350391;0,0718470429022515;2,37724537349074;0,99115475472812;0,0506320728890817;0,704720345386615;0,0212149700131699
"dagger";5;2,39846034350391;0,00539350328035226;2,39492257017056;0,998524981518695;0,00185572994700678;0,344067640371506;0,00353777333334548
"date.palm";5;2,39846034350391;8,88178419700125e-16;2,39846034350391;1;0;0;8,88178419700125e-16
"deer";5;2,39846034350391;0,00539350328035226;2,3974141041614;0,999563787099777;0,00434726393784146;0,806018595312235;0,0010462393425108
"deity";5;2,39846034350391;8,88178419700125e-16;2,39846034350391;1;0;0;8,88178419700125e-16
"Demeter";5;2,39846034350391;0,0140487853572839;2,39737398534789;0,999547060196778;0,0129624272012618;0,922672449724713;0,00108635815602209
"dented.ornament";5;2,39846034350391;0,00989047056089998;2,39623277080627;0,999071248893619;0,00766289786326091;0,774775862895206;0,00222757269763907
"diamond";5;2,39846034350391;0,00539350328035226;2,3974141041614;0,999563787099777;0,00434726393784146;0,806018595312235;0,0010462393425108
"Dione";5;2,39846034350391;8,88178419700125e-16;2,39846034350391;1;0;0;8,88178419700125e-16
"Dionysos";5;2,39846034350391;0,126994378848735;2,37596884202254;0,990622525178587;0,104502877367369;0,822893724232029;0,0224915014813662
"disc";5;2,39846034350391;0,0140487853572839;2,39527807000493;0,998673201536311;0,0108665118583042;0,773484082926089;0,00318227349898059
"discobolos";5;2,39846034350391;0,0140487853572839;2,39527807000493;0,998673201536311;0,0108665118583042;0,773484082926089;0,00318227349898059
"dog";5;2,39846034350391;0,0690607422731757;2,38699665119341;0,995220395308372;0,0575970499626797;0,834005660333762;0,011463692310496
"dolphin";5;2,39846034350391;0,412425941615359;2,33867863067893;0,975074962991613;0,352644228790375;0,855048611659016;0,059781712824984
"donkey";5;2,39846034350391;0,0981900181866715;2,36607760908025;0,986498532480903;0,0658072837630117;0,670203397232332;0,0323827344236598
"dotted.square.ornament";5;2,39846034350391;0,0289407096737726;2,39346182808063;0,997915948272058;0,0239421942504947;0,827284282948743;0,00499851542327878
"double.axe";5;2,39846034350391;0,0289407096737726;2,39255092750393;0,997536162723731;0,0230312936737951;0,795809568369607;0,00590941599997752
"double.volute";5;2,39846034350391;0,00539350328035226;2,39740132457556;0,99955845885415;0,00433448435200479;0,803649154677383;0,00105901892834748
"dove";5;2,39846034350391;0,025405449122732;2,39553576121693;0,998780641800103;0,0224808668357515;0,884883661262901;0,00292458228698056
"drinking.cup";5;2,39846034350391;0,00539350328035226;2,39740132457556;0,99955845885415;0,00433448435200479;0,803649154677383;0,00105901892834748
"eagle";5;2,39846034350391;0,305177006813272;2,37416833953605;0,989871834223294;0,280885002845409;0,920400281064665;0,0242920039678634
"eel";5;2,39846034350391;0,00539350328035226;2,3974141041614;0,999563787099777;0,00434726393784146;0,806018595312235;0,0010462393425108
"Egyptian.attendant";5;2,39846034350391;8,88178419700125e-16;2,39846034350391;1;0;0;8,88178419700125e-16
"Enodia";5;2,39846034350391;8,88178419700125e-16;2,39846034350391;1;0;0;8,88178419700125e-16
"eye";5;2,39846034350391;0,00539350328035226;2,3974141041614;0,999563787099777;0,00434726393784146;0,806018595312235;0,0010462393425108
"fig.leaf";5;2,39846034350391;0,0140487853572839;2,39693553383648;0,999364254793056;0,0125239756898567;0,891463238376219;0,00152480966742718
"figure";5;2,39846034350391;0,0773273942019115;2,37387788608793;0,989750734264772;0,0527449367859338;0,682098980966696;0,0245824574159776
"fir.tree";5;2,39846034350391;0,00989047056089998;2,39636617047558;0,999126867769984;0,00779629753257183;0,788263559814126;0,00209417302832815
"fish";5;2,39846034350391;0,195937698106048;2,36711731387617;0,986932020905566;0,164594668478309;0,840035736202356;0,031343029627739
"flail";5;2,39846034350391;0,00989047056089998;2,39415148885557;0,998203491393963;0,00558161591255679;0,564342806359751;0,00430885464834319
"floral.ornament";5;2,39846034350391;0,0323828891564704;2,39284640910989;0,997659359092917;0,0267689547624492;0,826638865763482;0,00561393439402202
"flower";5;2,39846034350391;0,00989047056089998;2,39002387460977;0,996482548099246;0,00145400166675813;0,147010362935232;0,00843646889414185
"fly";5;2,39846034350391;0,0179870318007085;2,39421382044304;0,998229479560764;0,013740508739839;0,763911961244088;0,00424652306086948
"fort";5;2,39846034350391;0,00539350328035226;2,39306684022356;0,997751264349665;0;0;0,00539350328035226
"galley";5;2,39846034350391;0,00989047056089998;2,38856987294301;0,995876325165147;0;0;0,00989047056089998
"girl";5;2,39846034350391;8,88178419700125e-16;2,39846034350391;1;0;0;8,88178419700125e-16
"goat";5;2,39846034350391;0,112915767974888;2,37254780612284;0,989196178518751;0,0870032305938171;0,770514447664794;0,025912537381072
"goddess";5;2,39846034350391;8,88178419700125e-16;2,39846034350391;1;0;0;8,88178419700125e-16
