"";"DATE";"HAuthority";"HMotifs";"CEAuthoritiesMotifs";"NormCEAuthoritiesMotifs";"CEMotifsAuthorities";"NormCEMotifsAuthorities";"MI";"NAuthorities";"NCoins"
"4";4;4,15235283503768;6,20318107397849;0,11580789209961;0,0278897041509621;2,16663613104042;0,349278234054648;4,03654494293807;163;961
"5";5;4,33858139080517;6,39789806739554;0,175369860902002;0,0404210144066137;2,23468653749238;0,349284485928372;4,16321152990317;172;1547
"6";6;2,14888649517104;3,04313760474947;0;0;0,894251109578433;0,293858256091595;2,14888649517104;12;32
