"";"DATE";"HAuthority";"HMotifs";"CEAuthoritiesMotifs";"NormCEAuthoritiesMotifs";"CEMotifsAuthorities";"NormCEMotifsAuthorities";"MI"
"rhyton";4;4,15235283503768;0,00818673666705916;4,14730258254341;0,99878376123251;0,00313648417279033;0,383117755015934;0,00505025249426883
"rider";4;4,15235283503768;0,298935852818413;3,96865856175832;0,955761400686053;0,115241579539047;0,385506049048758;0,183694273279364
"ring.ornament";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"river.god";4;4,15235283503768;0,0211273661377342;4,14285803425569;0,997713392585074;0,0116325653557467;0,550592311408404;0,0094948007819875
"river.god.Acheloos";4;4,15235283503768;0,00818673666705916;4,14783463307358;0,998911893535161;0,00366853470296036;0,448107084929381;0,0045182019640988
"river.god.Amenanos";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"river.god.Gelas";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"river.god.Hippoaris";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"river.god.Hypsas";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"river.god.Selinus";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"rock";4;4,15235283503768;0,0211273661377342;4,13851116469158;0,996666547642748;0,00728569579163629;0,344846382844844;0,013841670346098
"rose";4;4,15235283503768;0,0431101908588944;4,12268274011132;0,992854630590156;0,0134400959325358;0,311761457436528;0,0296700949263586
"rosette";4;4,15235283503768;0,00818673666705916;4,14818489628235;0,998996246484606;0,00401879791173343;0,490891313006781;0,00416793875532573
"rudder";4;4,15235283503768;0,00818673666705916;4,15042412255857;0,999535513344907;0,00625802418794486;0,764410099218797;0,0019287124791143
"sandal";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"Sarapis";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"satrap";4;4,15235283503768;0,0149298354277976;4,14508135627867;0,998248829266711;0,007658356668788;0,512956536314463;0,00727147875900958
"satrap.Datames";4;4,15235283503768;0,00818673666705916;4,14824273620832;0,999010175918897;0,00407663783770218;0,49795639013348;0,00411009882935698
"satyr";4;4,15235283503768;0,0379172945327628;4,12659978848166;0,993797962846818;0,0121642479767399;0,320810018927622;0,025753046556023
"Satyra";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"scallop.shell";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"sceptre";4;4,15235283503768;0,317936780262241;3,97599217217644;0,95752753442022;0,141576117401003;0,445296443161525;0,176360662861239
"scorpion";4;4,15235283503768;0,0211273661377342;4,14654909218398;0,998602300169503;0,0153236232840381;0,725297378960531;0,00580374285369611
"scroll";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"scrotum";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"Scylla";4;4,15235283503768;0,0716451584138298;4,10920838613109;0,989609638048449;0,0285007095072398;0,397803705626789;0,04314444890659
"sea.eagle";4;4,15235283503768;0,0149298354277976;4,1436082690317;0,997894069614654;0,00618526942181585;0,414289189705308;0,00874456600598172
"sea.horse";4;4,15235283503768;0,0149298354277976;4,14175066150724;0,997446706975144;0,00432766189735645;0,289866684618563;0,0106021735304411
"sea.turtle";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"seal";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"serpent";4;4,15235283503768;0,169791682312399;4,07458717564726;0,981271904753798;0,0920260229219734;0,541993704689581;0,0777656593904243
"shell";4;4,15235283503768;0,00818673666705916;4,14963498944916;0,999345468533988;0,0054688910785412;0,668018442628831;0,00271784558851795
"shield";4;4,15235283503768;0,149516346999441;4,05710207580946;0,9770610150408;0,0542655877712201;0,362940834632771;0,0952507592282208
"ship";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"ship.back";4;4,15235283503768;0,0379172945327628;4,13693980062243;0,996288120247106;0,0225042601175129;0,593509120173854;0,0154130344152499
"ship.front";4;4,15235283503768;0,0481528319506328;4,13899922160235;0,996784085079993;0,0347992185153032;0,722682698101329;0,0133536134353296
"shrine";4;4,15235283503768;0,00818673666705916;4,14824273620832;0,999010175918897;0,00407663783770218;0,49795639013348;0,00411009882935698
"sickle";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"sickle.shaped.harbour";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"Sikelia";4;4,15235283503768;0,00818673666705916;4,14650672332221;0,99859209659012;0,00234062495158671;0,285904511990064;0,00584611171547245
"Silenus";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"Silenus.mask";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"silphium";4;4,15235283503768;0,0149298354277976;4,13742299960988;0,996404487763704;0;0;0,0149298354277976
"siren";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"slinger";4;4,15235283503768;0,0211273661377342;4,13122546889995;0,99491195305961;0;0;0,0211273661377342
"solar.disc";4;4,15235283503768;0,0211273661377342;4,13888382556873;0,996756294562617;0,007658356668788;0,362485158768082;0,0134690094689462
"spear";4;4,15235283503768;0,169791682312399;4,0683352146924;0,979766261759757;0,0857740619671148;0,505172342949637;0,0840176203452838
"spearhead";4;4,15235283503768;0,00818673666705916;4,15042412255857;0,999535513344907;0,00625802418794486;0,764410099218797;0,0019287124791143
"spheric.ornament";4;4,15235283503768;0,00818673666705916;4,14824273620832;0,999010175918897;0,00407663783770218;0,49795639013348;0,00411009882935698
"sphinx";4;4,15235283503768;0,0149298354277976;4,13976362456147;0,996968174195126;0,00234062495158671;0,156775000160333;0,0125892104762109
"spiral";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"square";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"stag";4;4,15235283503768;0,0930564108792611;4,0885345615064;0,984630816294611;0,029238137347976;0,314197991000447;0,0638182735312851
"star";4;4,15235283503768;0,182741516603556;4,09140874727795;0,985322998747726;0,121797428843822;0,666501138370502;0,0609440877597329
"starfish";4;4,15235283503768;0,0211273661377342;4,14415773784058;0,998026396714666;0,0129322689406397;0,612109851096971;0,00819509719709544
"steer";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"stool";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"stork";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"strigil";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"studded.cross.in.square";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"Stymphalian.bird";4;4,15235283503768;0,00818673666705916;4,14615313531639;0,998506942938718;0,00198703694577063;0,242714163967901;0,00619969972128853
"swan";4;4,15235283503768;0,0269702226383917;4,13452003818079;0,995705375346137;0,00913742578150067;0,33879682433521;0,017832796856891
"swastika";4;4,15235283503768;0,0325490661614367;4,13772336289414;0,996476823448119;0,0179195940178936;0,550540956505973;0,0146294721435423
"swastika.shaped.incuse";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"swastika.shaped.labyrinth";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"swastika.pattern.incuse";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"sword";4;4,15235283503768;0,0671400388576204;4,09408843206448;0,985968340050112;0,00887563588441864;0,132195870533239;0,0582644029732018
"symbol";4;4,15235283503768;0,0211273661377342;4,1379219576914;0,996524650500673;0,00669648879145868;0,316958050890144;0,0144308773462756
"syrinx";4;4,15235283503768;0,0211273661377342;4,13122546889995;0,99491195305961;0;0;0,0211273661377342
"tablet";4;4,15235283503768;0,00818673666705916;4,14783463307358;0,99891189353516;0,00366853470295947;0,448107084929273;0,00451820196409969
"Tanit";4;4,15235283503768;0,0149298354277976;4,14263010079134;0,997658499979988;0,00520710118146006;0,348771505663422;0,00972273424633752
"Taras";4;4,15235283503768;0,00818673666705916;4,14903214828269;0,999200287912201;0,00486604991207162;0,594382121957223;0,00332068675498753
"Telephos";4;4,15235283503768;0,00818673666705916;4,14615313531639;0,998506942938717;0,00198703694576885;0,242714163967684;0,00619969972129031
"tendril";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"tetraskeles";4;4,15235283503768;0,00818673666705916;4,14824273620832;0,999010175918897;0,00407663783770218;0,49795639013348;0,00411009882935698
"throne";4;4,15235283503768;0,00818673666705916;4,15042412255857;0,999535513344907;0,00625802418794486;0,764410099218797;0,0019287124791143
"thunderbolt";4;4,15235283503768;0,173069235655313;4,08883597546126;0,984703405009211;0,109552376078888;0,632997399359144;0,0635168595764251
"torch";4;4,15235283503768;0,053063967432931;4,13897205703289;0,996777543109563;0,0396831894281391;0,747836834445065;0,0133807780047919
"tortoise";4;4,15235283503768;0,00818673666705916;4,14416609837062;0,998028410158699;0;0;0,00818673666705916
"tree";4;4,15235283503768;0,00818673666705916;4,14416609837062;0,998028410158699;0;0;0,00818673666705916
"tree.of.Hesperides";4;4,15235283503768;0,00818673666705916;4,14416609837062;0,998028410158699;0;0;0,00818673666705916
"trefoil";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"triangle";4;4,15235283503768;0,00818673666705916;4,14857672726433;0,99909061008942;0,00441062889370869;0,538752994395883;0,00377610777335047
"triangle.incuse";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"trident";4;4,15235283503768;0,112975637758837;4,11403392967801;0,990771760762637;0,0746567323991654;0,660821517631357;0,038318905359672
"tripod";4;4,15235283503768;0,176319641879225;4,03934660024346;0,97278501146611;0,0633134070850057;0,359083119782956;0,113006234794218
"triskeles";4;4,15235283503768;0,0804174648083675;4,09937566790066;0,987241650880438;0,027440297671351;0,341223112874056;0,0529771671370156
"trophy";4;4,15235283503768;0,053063967432931;4,10830199950006;0,989391355386296;0,00901313189530839;0,16985408990951;0,0440508355376226
"tunny";4;4,15235283503768;0,00818673666705916;4,14416609837062;0,998028410158699;0;0;0,00818673666705916
"turning.post";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"turtle";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"Tyche";4;4,15235283503768;0,0149298354277976;4,14551843535932;0,998354089849809;0,00809543574943472;0,542232082100649;0,00683439967836286
"vase";4;4,15235283503768;0,0149298354277976;4,14848955675042;0,999069617048278;0,0110665571405413;0,74123771786102;0,00386327828725541
"vine";4;4,15235283503768;0,0379172945327628;4,12083892255761;0,992410588952328;0,00640338205269408;0,168877609323133;0,0315139124800687
"warrior";4;4,15235283503768;0,0325490661614367;4,13040351606729;0,994714004362736;0,0105997471910459;0,325654417809512;0,0219493189703908
"waves";4;4,15235283503768;0,0671400388576204;4,11063898981398;0,989954166497674;0,0254261936339191;0,378703886183902;0,0417138452237014
"wheat";4;4,15235283503768;0,0149298354277976;4,14730251958213;0,998783746069714;0,00987951997224989;0,661729998299606;0,00505031545554768
"wheel";4;4,15235283503768;0,0971468238973507;4,08637520059871;0,984110783196879;0,0311691894583808;0,320846201738056;0,0659776344389691
"wheeled.chair";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"whip";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"windmill.pattern.incuse";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"wine.skin";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"wine.cup";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"wing";4;4,15235283503768;0,0149298354277976;4,14185287327184;0,997471322360363;0,00442987366195524;0,296712826030711;0,0104999617658423
"wolf";4;4,15235283503768;0,0325490661614367;4,12261684614284;0,9928387615224;0,00281307726659552;0,0864257442177675;0,0297359888948412
"woman";4;4,15235283503768;0,201415755947181;4,0524894722267;0,975950174087247;0,101552393136199;0,504192895231244;0,0998633628109822
"worm";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"wreath";4;4,15235283503768;0,230787097537489;4,07044833587383;0,980275159068193;0,148882598373634;0,645107980308342;0,0819044991638549
"youth";4;4,15235283503768;0,0971468238973507;4,10167066923716;0,987794349898963;0,0464646580968324;0,478293126144081;0,0506821658005183
"zebu";4;4,15235283503768;0,0149298354277976;4,14294219141337;0,997733659927715;0,00551919180348648;0,369675327646975;0,0094106436243111
"Zeus";4;4,15235283503768;0,426033848033018;3,90634713295319;0,940755106355923;0,180028145948528;0,422567706250832;0,24600570208449
"Zeus...Poseidon";4;4,15235283503768;0;4,15235283503768;1;0;NA;0
"acorn";5;4,33858139080517;0,00539350328035226;4,33318788752482;0,998756850962441;0;0;0,00539350328035226
"aegis";5;4,33858139080517;0,025405449122732;4,32491358311404;0,996849705823175;0,0117376414315995;0,462012750685719;0,0136678076911334
"Aiolos";5;4,33858139080517;0,0140487853572839;4,32848130811146;0,997672031066395;0,00394870266357472;0,281070751894392;0,0101000826937101
"Ajax";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"Alexander";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"altar";5;4,33858139080517;0,0690607422731757;4,30075805028715;0,991282094972753;0,0312374017551571;0,452317781810031;0,0378233405180186
"Ammon";5;4,33858139080517;0,00539350328035226;4,33480521921046;0,999129629882544;0,00161733168564471;0,299866636131734;0,00377617159470756
"amphora";5;4,33858139080517;0,0604982941023025;4,29690886994632;0,99039489706309;0,0188257732434556;0,311178579872372;0,0416725208588469
"anchor";5;4,33858139080517;0,00539350328035226;4,33560590080168;0,999314179051753;0,00241801327686186;0,448319608086701;0,0029754900034904
"animal.mask";5;4,33858139080517;0,00539350328035226;4,33602198085401;0,999410081379;0,0028340933291906;0,525464282095607;0,00255940995116166
"ankh";5;4,33858139080517;0,0289407096737726;4,31455400684571;0,994461926193113;0,00491332571430814;0,169772122718912;0,0240273839594645
"ant";5;4,33858139080517;0,00539350328035226;4,33604353192636;0,999415048687528;0,00285564440153596;0,529460028686485;0,0025378588788163
"Aphrodite";5;4,33858139080517;0,0323828891564704;4,3089056038595;0,993160025300305;0,00270710221079362;0,0835966858211205;0,0296757869456767
"Apollo";5;4,33858139080517;0,239551532515814;4,18041098618821;0,963543289760064;0,0813811278988519;0,339722843949994;0,158170404616962
"apple";5;4,33858139080517;0,00539350328035226;4,33318788752482;0,998756850962441;0;0;0,00539350328035226
"architrave";5;4,33858139080517;0,00539350328035226;4,33621068905391;0,999453576748315;0,00302280152908985;0,560452339039353;0,00237070175126242
"Ares";5;4,33858139080517;0,00989047056089998;4,33418673578609;0,998987075584569;0,00549581554181966;0,555667751901136;0,00439465501908032
"Arethusa";5;4,33858139080517;0,172275144868107;4,21519596651255;0,97156088288349;0,0488897205754872;0,283788590704231;0,12338542429262
"Arethusa.Artemis";5;4,33858139080517;0,0931176487332657;4,29002065652863;0,988807232156701;0,0445569144567255;0,478501283729341;0,0485607342765402
"arm";5;4,33858139080517;0,00539350328035226;4,33648629216687;0,999517100533657;0,00329840464204789;0,611551429673454;0,00209509863830437
"armour";5;4,33858139080517;0,00989047056089998;4,3351645070714;0,999212442172686;0,00647358682713151;0,654527687764782;0,00341688373376847
"arrow";5;4,33858139080517;0,00989047056089998;4,3334773739117;0,998823574704791;0,00478645366743269;0,483946000138253;0,00510401689346729
"Artemis";5;4,33858139080517;0,0773273942019115;4,28356507155638;0,98731928381812;0,0223110749531239;0,28852743821765;0,0550163192487876
"Asclepius";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"astragalos";5;4,33858139080517;0,0179870318007085;4,32618488857389;0,997142729128569;0,00559052956942896;0,310808900065922;0,0123965022312795
"Athena";5;4,33858139080517;0,40428231382861;4,03762331635177;0,930632147390107;0,103324239375212;0,255574473186118;0,300958074453399
"athlete";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"Attis...Actaeon";5;4,33858139080517;0,00539350328035226;4,33622685104797;0,999457301927725;0,00303896352315469;0,563448906061704;0,00235453975719757
"Aurelius";5;4,33858139080517;0,00539350328035226;4,33480521921046;0,999129629882544;0,00161733168564471;0,299866636131734;0,00377617159470756
"axe";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"Baal";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"balls";5;4,33858139080517;0,00539350328035226;4,33614166879973;0,999437668263961;0,00295378127491386;0,547655414556629;0,00243972200543841
"barley";5;4,33858139080517;0,0905477550799265;4,26533396657534;0,983117194854276;0,017300330850099;0,191063056558696;0,0732474242298276
"bee";5;4,33858139080517;0,0140487853572839;4,33012313501732;0,998050455891923;0,00559052956942896;0,397936862671933;0,00845825578785497
"bell";5;4,33858139080517;0,00539350328035226;4,33584686166347;0,999369718141626;0,00265897413864824;0,492995739584416;0,00273452914170402
"Bellerophon";5;4,33858139080517;0,00539350328035226;4,33648629216687;0,999517100533657;0,00329840464204789;0,611551429673454;0,00209509863830437
"bird";5;4,33858139080517;0,0323828891564704;4,32141881017184;0,996044195305474;0,0152203085231388;0,470010827310561;0,0171625806333324
"bird.trap";5;4,33858139080517;0,00989047056089998;4,33344069451954;0,998815120468518;0,00474977427526824;0,480237441284698;0,00514069628563263
"boar";5;4,33858139080517;0,0905477550799265;4,28616127473431;0,987917682913138;0,0381276390090619;0,421077684095057;0,0524201160708655
"Boeotian.shield";5;4,33858139080517;0,0662416842212856;4,27233970658389;0,984731948474754;0;0;0,0662416842212847
"bone";5;4,33858139080517;0,0179870318007085;4,326915244682;0,997311068971094;0,00632088567753808;0,35141349320843;0,0116661461231704
"border.of.rays";5;4,33858139080517;0,0140487853572839;4,3313693123313;0,998337687408801;0,00683670688340854;0,48664042545599;0,00721207847387539
"bow";5;4,33858139080517;0,0905477550799265;4,28705664280662;0,988124056377565;0,0390230070813784;0,430966036064978;0,0515247479985499
"bow.case";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"bow.drill";5;4,33858139080517;0,00539350328035226;4,33602198085401;0,999410081379;0,0028340933291906;0,525464282095607;0,00255940995116166
"boy";5;4,33858139080517;0,00539350328035226;4,33408400540531;0,998963397250218;0,000896117880491154;0,166147647254722;0,00449738539986111
"branch";5;4,33858139080517;0,144909214867549;4,22891324584581;0,974722579783387;0,0352410699081878;0,243194126339026;0,109668144959361
"buckler";5;4,33858139080517;0,00539350328035226;4,33442223949953;0,999041356855849;0,00123435197471533;0,228859038467983;0,00415915130563693
"bucranium";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"bud";5;4,33858139080517;0,00539350328035226;4,33521729209016;0,999224608596225;0,00202940456534417;0,376268347279401;0,00336409871500809
"bull";5;4,33858139080517;0,300694411777375;4,12080298715942;0,949804236908567;0,0829160081316216;0,275748417276907;0,217778403645755
"calf";5;4,33858139080517;0,0662416842212856;4,2937410874631;0,989664754604558;0,0214013808792162;0,323080264803098;0,0448403033420712
"cap";5;4,33858139080517;0,00539350328035226;4,33624261876789;0,999460936230852;0,00305473124306754;0,566372371403848;0,00233877203728472
"cart";5;4,33858139080517;0,0179870318007085;4,32884688033077;0,997756291838841;0,00825252132630627;0,458803954857144;0,00973451047440221
"celery";5;4,33858139080517;0,0718470429022515;4,28209027760451;0,9869793584326;0,0153559297015873;0,213730852117033;0,0564911132006642
"chariot";5;4,33858139080517;0,354322650310203;4,1338750897472;0,952817226964599;0,149616349252228;0,422260188901956;0,204706301057975
"charioteer";5;4,33858139080517;0,0853365625866767;4,30707727562808;0,992738613768117;0,0538324474095813;0,630825120884187;0,0315041151770963
"chimaera";5;4,33858139080517;0,00989047056089998;4,33438083760886;0,999031814130486;0,00568991736458724;0,575292887183872;0,00420055319631363
"cicada";5;4,33858139080517;0,00989047056089998;4,3331524399253;0,998748680642162;0,00446151968102892;0,45109276182133;0,00542895087987105
"cippus";5;4,33858139080517;0,0826934872250193;4,27264851854374;0,984803126570089;0,0167606149635846;0,202683615433666;0,0659328722614347
"circle";5;4,33858139080517;0,0140487853572839;4,33233600963371;0,998560501553641;0,00780340418581904;0,55545045264523;0,00624538117146489
"city.goddess";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"club";5;4,33858139080517;0,0604982941023025;4,30749643901645;0,992835226773756;0,0294133423135809;0,486184656113494;0,0310849517887233
"cock";5;4,33858139080517;0,126994378848735;4,26812453766503;0,983760393826087;0,0565375257085927;0,445197072666778;0,0704568531401426
"cockle.shell";5;4,33858139080517;0,112915767974888;4,26495945685705;0,983030874076917;0,0392938340267701;0,347992443672781;0,0736219339481181
"column.capital";5;4,33858139080517;0,0140487853572839;4,3322648447736;0,99854409875888;0,0077322393257111;0,550384900122496;0,00631654603157283
"conch.shell";5;4,33858139080517;0,00539350328035226;4,33648629216687;0,999517100533657;0,00329840464204612;0,611551429673125;0,00209509863830615
"corn";5;4,33858139080517;0,159889732746186;4,23942083697466;0,977144475371451;0,0607291789156763;0,379819128299374;0,0991605538305116
"cornucopiae";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"cow";5;4,33858139080517;0,0357436353197347;4,30624732293206;0,992547317899433;0,00340956744662702;0,0953894984695229;0,0323340678731086
"crab";5;4,33858139080517;0,210982889490143;4,1747632388236;0,962241539981535;0,0471647375085711;0,223547689684924;0,163818151981572
"crane";5;4,33858139080517;0,0604982941023025;4,30780777926318;0,992906987614152;0,0297246825603112;0,491330921001622;0,0307736115419912
"crayfish";5;4,33858139080517;0,0604982941023025;4,30403491177554;0,992037379060619;0,0259518150726699;0,42896771649107;0,0345464790296335
"crepundia";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"crescent";5;4,33858139080517;0,0604982941023025;4,30264278161308;0,991716506859071;0,0245596849102085;0,405956651747538;0,0359386091920948
"Cretan.bull";5;4,33858139080517;0,00989047056089998;4,33329945637827;0,998782566477121;0,00460853613399692;0,46595721665821;0,00528193442690394
"crook";5;4,33858139080517;0,00539350328035226;4,33480521921046;0,999129629882544;0,00161733168564471;0,299866636131734;0,00377617159470756
"cross";5;4,33858139080517;0,00539350328035226;4,33442223949953;0,999041356855849;0,00123435197471533;0,228859038467983;0,00415915130563693
"cross.hatch.pattern";5;4,33858139080517;0,00539350328035226;4,33318788752482;0,998756850962441;0;0;0,00539350328035226
"crow";5;4,33858139080517;0,0485286554060798;4,30368077033762;0,991955752969966;0,0136280349385327;0,280824490695148;0,034900620467547
"cup";5;4,33858139080517;0,00989047056089998;4,33224629859747;0,998539824049139;0,00355537835319364;0,35947514643531;0,00633509220770634
"cuttlefish";5;4,33858139080517;0,0718470429022515;4,30766784193709;0,992874733447758;0,0409334940341681;0,569731089557276;0,0309135488680834
"dagger";5;4,33858139080517;0,00539350328035226;4,3349353776691;0,999159630116931;0,001747490144278;0,323999088059118;0,00364601313607427
"date.palm";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"deer";5;4,33858139080517;0,00539350328035226;4,33622685104797;0,999457301927725;0,00303896352315469;0,563448906061704;0,00235453975719757
"deity";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"Demeter";5;4,33858139080517;0,0140487853572839;4,33197921542275;0,9984782640251;0,00744660997486335;0,53005365129324;0,00660217538242058
"dented.ornament";5;4,33858139080517;0,00989047056089998;4,33382382892807;0,998903429151477;0,00513290868379812;0,518975174355208;0,00475756187710275
"diamond";5;4,33858139080517;0,00539350328035226;4,33442223949953;0,999041356855849;0,00123435197471533;0,228859038467983;0,00415915130563693
"Dione";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"Dionysos";5;4,33858139080517;0,126994378848735;4,2397470909407;0,977219673676301;0,0281600789842678;0,221742719949909;0,0988342998644685
"disc";5;4,33858139080517;0,0140487853572839;4,33056057727284;0,998151281995232;0,00602797182494985;0,429074234650792;0,00802081353233408
"discobolos";5;4,33858139080517;0,0140487853572839;4,32453260544789;0,996761894247954;0;0;0,0140487853572839
"dog";5;4,33858139080517;0,0690607422731757;4,29755300598366;0,990543364034044;0,0280323574516625;0,405908719323898;0,0410283848215141
"dolphin";5;4,33858139080517;0,412425941615359;4,08151476213927;0,94074869052573;0,155359312949455;0,376696267797692;0,257066628665904
"donkey";5;4,33858139080517;0,0981900181866715;4,2403913726185;0,977368174215939;0;0;0,0981900181866706
"dotted.square.ornament";5;4,33858139080517;0,0289407096737726;4,31305024857803;0,994115324819939;0,00340956744662702;0,117812157513087;0,0255311422271465
"double.axe";5;4,33858139080517;0,0289407096737726;4,31410220081243;0,994357789381427;0,00446151968102892;0,154160686842872;0,0244791899927437
"double.volute";5;4,33858139080517;0,00539350328035226;4,33648629216687;0,999517100533657;0,00329840464204612;0,611551429673125;0,00209509863830615
"dove";5;4,33858139080517;0,025405449122732;4,32705295557877;0,997342809967601;0,0138770138963347;0,546221947476533;0,0115284352263973
"drinking.cup";5;4,33858139080517;0,00539350328035226;4,3360643875575;0,999419855703754;0,00287650003267803;0,533326834741474;0,00251700324767423
"eagle";5;4,33858139080517;0,305177006813272;4,08113440259044;0,940661021420425;0,0477300185985436;0,156401096848519;0,257446988214729
"eel";5;4,33858139080517;0,00539350328035226;4,33648629216687;0,999517100533657;0,00329840464204612;0,611551429673125;0,00209509863830615
"Egyptian.attendant";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"Enodia";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"eye";5;4,33858139080517;0,00539350328035226;4,33546678981929;0,99928211534939;0,00227890229446981;0,422527284403722;0,00311460098588245
"fig.leaf";5;4,33858139080517;0,0140487853572839;4,32542872332838;0,996968440535732;0,000896117880491154;0,0637861464675692;0,0131526674767928
"figure";5;4,33858139080517;0,0773273942019115;4,27807129739007;0,986053023335384;0,0168173007868138;0,2174817987905;0,0605100934150986
"fir.tree";5;4,33858139080517;0,00989047056089998;4,32869092024427;0,997720344585015;0;0;0,00989047056089998
"fish";5;4,33858139080517;0,195937698106048;4,22716597664814;0,974319851554899;0,0845222839490178;0,43137326183791;0,11141541415703
"flail";5;4,33858139080517;0,00989047056089998;4,33240962861635;0,998577469999318;0,00371870837207933;0,375989023897458;0,00617176218882065
"floral.ornament";5;4,33858139080517;0,0323828891564704;4,31718908501896;0,995069285589167;0,0109905833702566;0,339394774726596;0,0213923057862138
"flower";5;4,33858139080517;0,00989047056089998;4,33082139009948;0,998211396766201;0,00213046985520737;0,21540631884895;0,0077600007056926
"fly";5;4,33858139080517;0,0179870318007085;4,33052025442484;0,998141987978509;0,00992589542037425;0,551836207905258;0,00806113638033423
"fort";5;4,33858139080517;0,00539350328035226;4,33480521921046;0,999129629882544;0,00161733168564471;0,299866636131734;0,00377617159470756
"galley";5;4,33858139080517;0,00989047056089998;4,33086613571618;0,998221710187265;0,00217521547191168;0,219930432886679;0,00771525508898829
"girl";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"goat";5;4,33858139080517;0,112915767974888;4,24847307435953;0,979230926349196;0,0228074515292489;0,201986418179622;0,0901083164456402
"goddess";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"goose";5;4,33858139080517;0,00539350328035226;4,33442223949953;0,999041356855849;0,00123435197471533;0,228859038467983;0,00415915130563693
"gorgoneion";5;4,33858139080517;0,0773273942019115;4,29724012964356;0,990471249139356;0,0359861330403026;0,465373667530272;0,0413412611616089
"grain";5;4,33858139080517;0,00539350328035226;4,33621068905391;0,999453576748315;0,00302280152908985;0,560452339039353;0,00237070175126242
"grapes";5;4,33858139080517;0,0800241237549137;4,28905245560038;0,988584071441011;0,0304951885501241;0,381074944894371;0,0495289352047896
